Gruppo;Giornata;Casa;Tras;Gol Casa;Gol Tras
Daunia Settentrionale;15;Faeto;Casalnuovo Monterotaro;0;1
Daunia Settentrionale;15;Chieuti;Celle di San Vito;1;0
Daunia Settentrionale;15;Lucera;Alberona;0;0
Daunia Settentrionale;15;Motta Montecorvino;Celenza Valfortore;0;2
Daunia Settentrionale;15;Castelnuovo della Daunia;San Paolo di Civitate;1;2
Daunia Settentrionale;15;Serracapriola;San Marco la Catola;1;0
Daunia Settentrionale;15;Volturino;Roseto Valfortore;0;0
Daunia Settentrionale;15;Volturara Appula;Biccari;0;2
Daunia Settentrionale;15;Casalvecchio di Puglia;Torremaggiore;1;1
Daunia Settentrionale;16;Casalnuovo Monterotaro;Alberona;1;0
Daunia Settentrionale;16;Volturino;Castelnuovo della Daunia;0;1
Daunia Settentrionale;16;San Marco la Catola;Lucera;0;0
Daunia Settentrionale;16;San Paolo di Civitate;Pietramontecorvino;0;1
Daunia Settentrionale;16;Celle di San Vito;Motta Montecorvino;2;1
Daunia Settentrionale;16;Biccari;Serracapriola;0;0
Daunia Settentrionale;16;Faeto;Casalvecchio di Puglia;0;0
Daunia Settentrionale;16;Celenza Valfortore;Chieuti;1;1
Daunia Settentrionale;16;Torremaggiore;Carlantino;2;1
Daunia Settentrionale;16;Roseto Valfortore;Volturara Appula;0;2
Daunia Settentrionale;17;Carlantino;Roseto Valfortore;0;0
Daunia Settentrionale;17;Volturara Appula;San Marco la Catola;1;1
Daunia Settentrionale;17;Serracapriola;Faeto;1;1
Daunia Settentrionale;17;Castelnuovo della Daunia;Torremaggiore;2;0
Daunia Settentrionale;17;Motta Montecorvino;San Paolo di Civitate;0;0
Daunia Settentrionale;17;Pietramontecorvino;Biccari;0;0
Daunia Settentrionale;17;Lucera;Volturino;0;0
Daunia Settentrionale;17;Chieuti;Casalnuovo Monterotaro;0;1
Daunia Settentrionale;17;Casalvecchio di Puglia;Celle di San Vito;1;1
Daunia Settentrionale;17;Alberona;Celenza Valfortore;1;0
Daunia Settentrionale;18;Casalnuovo Monterotaro;Serracapriola;3;0
Daunia Settentrionale;18;Volturino;Casalvecchio di Puglia;1;1
Daunia Settentrionale;18;San Marco la Catola;Pietramontecorvino;0;0
Daunia Settentrionale;18;San Paolo di Civitate;Carlantino;0;2
Daunia Settentrionale;18;Celle di San Vito;Alberona;2;1
Daunia Settentrionale;18;Biccari;Motta Montecorvino;0;0
Daunia Settentrionale;18;Faeto;Castelnuovo della Daunia;0;0
Daunia Settentrionale;18;Celenza Valfortore;Volturara Appula;1;1
Daunia Settentrionale;18;Torremaggiore;Chieuti;0;1
Daunia Settentrionale;18;Roseto Valfortore;Lucera;1;1
Daunia Settentrionale;19;Alberona;San Paolo di Civitate;2;0
Daunia Settentrionale;19;Volturara Appula;Casalnuovo Monterotaro;2;0
Daunia Settentrionale;19;Serracapriola;Volturino;0;0
Daunia Settentrionale;19;Castelnuovo della Daunia;Biccari;0;2
Daunia Settentrionale;19;Motta Montecorvino;Torremaggiore;0;0
Daunia Settentrionale;19;Pietramontecorvino;Celenza Valfortore;0;0
Daunia Settentrionale;19;Lucera;Faeto;1;1
Daunia Settentrionale;19;Chieuti;Roseto Valfortore;0;2
Daunia Settentrionale;19;Casalvecchio di Puglia;San Marco la Catola;1;0
Daunia Settentrionale;19;Carlantino;Celle di San Vito;2;3
Daunia Settentrionale;20;Biccari;Alberona;1;3
Daunia Settentrionale;20;Casalnuovo Monterotaro;Carlantino;1;1
Daunia Settentrionale;20;Castelnuovo della Daunia;Casalvecchio di Puglia;0;0
Daunia Settentrionale;20;Celle di San Vito;Celenza Valfortore;2;0
Daunia Settentrionale;20;Faeto;Chieuti;0;0
Daunia Settentrionale;20;Motta Montecorvino;Lucera;0;2
Daunia Settentrionale;20;Roseto Valfortore;Pietramontecorvino;0;0
Daunia Settentrionale;20;San Paolo di Civitate;San Marco la Catola;0;0
Daunia Settentrionale;20;Torremaggiore;Serracapriola;0;0
Daunia Settentrionale;20;Volturino;Volturara Appula;1;1
Daunia Settentrionale;21;Serracapriola;Castelnuovo della Daunia;1;5
Daunia Settentrionale;21;Pietramontecorvino;Casalnuovo Monterotaro;0;0
Daunia Settentrionale;21;Alberona;Roseto Valfortore;4;0
Daunia Settentrionale;21;Carlantino;Volturino;0;0
Daunia Settentrionale;21;Casalvecchio di Puglia;San Paolo di Civitate;0;0
Daunia Settentrionale;21;Chieuti;Motta Montecorvino;1;0
Daunia Settentrionale;21;San Marco la Catola;Celle di San Vito;3;2
Daunia Settentrionale;21;Lucera;Biccari;0;0
Daunia Settentrionale;21;Volturara Appula;Faeto;1;1
Daunia Settentrionale;21;Celenza Valfortore;Torremaggiore;2;0
Daunia Settentrionale;22;Motta Montecorvino;Serracapriola;2;1
Daunia Settentrionale;22;Castelnuovo della Daunia;Carlantino;2;0
Daunia Settentrionale;22;Celle di San Vito;Volturara Appula;2;1
Daunia Settentrionale;22;Biccari;San Marco la Catola;0;1
Daunia Settentrionale;22;Faeto;Pietramontecorvino;0;0
Daunia Settentrionale;22;Casalnuovo Monterotaro;Lucera;0;0
Daunia Settentrionale;22;Volturino;Chieuti;2;0
Daunia Settentrionale;22;San Paolo di Civitate;Celenza Valfortore;1;1
Daunia Settentrionale;22;Roseto Valfortore;Casalvecchio di Puglia;0;0
Daunia Settentrionale;22;Torremaggiore;Alberona;0;3
Daunia Settentrionale;23;Serracapriola;San Paolo di Civitate;1;1
Daunia Settentrionale;23;Casalvecchio di Puglia;Casalnuovo Monterotaro;0;0
Daunia Settentrionale;23;Chieuti;Castelnuovo della Daunia;1;4
Daunia Settentrionale;23;Carlantino;Motta Montecorvino;0;0
Daunia Settentrionale;23;Lucera;Celle di San Vito;1;3
Daunia Settentrionale;23;Alberona;Faeto;1;1
Daunia Settentrionale;23;Volturara Appula;Torremaggiore;1;0
Daunia Settentrionale;23;San Marco la Catola;Roseto Valfortore;0;1
Daunia Settentrionale;23;Celenza Valfortore;Biccari;1;1
Daunia Settentrionale;23;Pietramontecorvino;Volturino;3;0
Daunia Settentrionale;24;Torremaggiore;Lucera;0;1
Daunia Settentrionale;24;Castelnuovo della Daunia;Celenza Valfortore;1;1
Daunia Settentrionale;24;Chieuti;Serracapriola;1;0
Daunia Settentrionale;24;Casalnuovo Monterotaro;Roseto Valfortore;0;0
Daunia Settentrionale;24;Motta Montecorvino;Alberona;1;1
Daunia Settentrionale;24;Celle di San Vito;Pietramontecorvino;0;1
Daunia Settentrionale;24;Volturino;San Marco la Catola;1;0
Daunia Settentrionale;24;Faeto;Carlantino;0;0
Daunia Settentrionale;24;San Paolo di Civitate;Volturara Appula;1;1
Daunia Settentrionale;24;Biccari;Casalvecchio di Puglia;0;1
Daunia Settentrionale;25;Celle di San Vito;Casalnuovo Monterotaro;2;1
Daunia Settentrionale;25;San Marco la Catola;Castelnuovo della Daunia;1;1
Daunia Settentrionale;25;Volturino;San Paolo di Civitate;2;0
Daunia Settentrionale;25;Volturara Appula;Motta Montecorvino;1;1
Daunia Settentrionale;25;Carlantino;Chieuti;1;3
Daunia Settentrionale;25;Roseto Valfortore;Biccari;0;0
Daunia Settentrionale;25;Celenza Valfortore;Faeto;1;0
Daunia Settentrionale;25;Lucera;Casalvecchio di Puglia;0;1
Daunia Settentrionale;25;Pietramontecorvino;Torremaggiore;0;0
Daunia Settentrionale;25;Serracapriola;Alberona;0;2
Daunia Settentrionale;26;Casalvecchio di Puglia;Carlantino;2;1
Daunia Settentrionale;26;Alberona;Volturara Appula;1;0
Daunia Settentrionale;26;Motta Montecorvino;Volturino;1;1
Daunia Settentrionale;26;Faeto;San Marco la Catola;0;1
Daunia Settentrionale;26;Torremaggiore;Celle di San Vito;1;0
Daunia Settentrionale;26;Castelnuovo della Daunia;Pietramontecorvino;0;1
Daunia Settentrionale;26;Chieuti;Lucera;0;0
Daunia Settentrionale;26;Casalnuovo Monterotaro;Biccari;0;2
Daunia Settentrionale;26;Serracapriola;Celenza Valfortore;0;5
Daunia Settentrionale;26;San Paolo di Civitate;Roseto Valfortore;0;0
Daunia Settentrionale;27;Volturara Appula;Carlantino;0;1
Daunia Settentrionale;27;Lucera;Serracapriola;2;0
Daunia Settentrionale;27;Roseto Valfortore;Castelnuovo della Daunia;2;1
Daunia Settentrionale;27;Celle di San Vito;San Paolo di Civitate;0;0
Daunia Settentrionale;27;Pietramontecorvino;Chieuti;1;0
Daunia Settentrionale;27;Biccari;Faeto;0;0
Daunia Settentrionale;27;Casalnuovo Monterotaro;Celenza Valfortore;0;0
Daunia Settentrionale;27;Motta Montecorvino;Casalvecchio di Puglia;0;0
Daunia Settentrionale;27;Volturino;Torremaggiore;2;1
Daunia Settentrionale;27;San Marco la Catola;Alberona;0;3
Daunia Settentrionale;28;Castelnuovo della Daunia;Celle di San Vito;2;1
Daunia Settentrionale;28;Torremaggiore;Casalnuovo Monterotaro;0;3
Daunia Settentrionale;28;Serracapriola;Pietramontecorvino;0;0
Daunia Settentrionale;28;San Paolo di Civitate;Lucera;0;0
Daunia Settentrionale;28;Celenza Valfortore;Roseto Valfortore;0;2
Daunia Settentrionale;28;Alberona;Volturino;2;0
Daunia Settentrionale;28;Carlantino;Biccari;0;2
Daunia Settentrionale;28;Casalvecchio di Puglia;Volturara Appula;1;1
Daunia Settentrionale;28;Chieuti;San Marco la Catola;1;2
Daunia Settentrionale;28;Faeto;Motta Montecorvino;1;0
Daunia Settentrionale;29;Lucera;Carlantino;0;3
Daunia Settentrionale;29;Volturara Appula;Serracapriola;1;1
Daunia Settentrionale;29;Motta Montecorvino;Castelnuovo della Daunia;0;4
Daunia Settentrionale;29;Casalnuovo Monterotaro;San Paolo di Civitate;0;0
Daunia Settentrionale;29;Roseto Valfortore;Celle di San Vito;0;0
Daunia Settentrionale;29;Casalvecchio di Puglia;Chieuti;0;0
Daunia Settentrionale;29;Volturino;Faeto;1;3
Daunia Settentrionale;29;San Marco la Catola;Celenza Valfortore;1;0
Daunia Settentrionale;29;Biccari;Torremaggiore;1;2
Daunia Settentrionale;29;Pietramontecorvino;Alberona;1;0
Daunia Settentrionale;30;Castelnuovo della Daunia;Casalnuovo Monterotaro;1;2
Daunia Settentrionale;30;Celle di San Vito;Volturino;1;2
Daunia Settentrionale;30;Carlantino;San Marco la Catola;0;1
Daunia Settentrionale;30;Roseto Valfortore;Motta Montecorvino;1;0
Daunia Settentrionale;30;Volturara Appula;Pietramontecorvino;0;0
Daunia Settentrionale;30;Celenza Valfortore;Lucera;0;0
Daunia Settentrionale;30;Alberona;Chieuti;1;0
Daunia Settentrionale;30;San Paolo di Civitate;Biccari;1;1
Daunia Settentrionale;30;Serracapriola;Casalvecchio di Puglia;1;2
Daunia Settentrionale;30;Faeto;Torremaggiore;0;0
Daunia Settentrionale;31;San Marco la Catola;Casalnuovo Monterotaro;0;0
Daunia Settentrionale;31;Chieuti;Volturara Appula;2;1
Daunia Settentrionale;31;Carlantino;Serracapriola;2;1
Daunia Settentrionale;31;Lucera;Castelnuovo della Daunia;0;0
Daunia Settentrionale;31;Faeto;San Paolo di Civitate;2;0
Daunia Settentrionale;31;Biccari;Celle di San Vito;0;1
Daunia Settentrionale;31;Motta Montecorvino;Pietramontecorvino;0;0
Daunia Settentrionale;31;Volturino;Celenza Valfortore;0;0
Daunia Settentrionale;31;Casalvecchio di Puglia;Alberona;2;0
Daunia Settentrionale;31;Torremaggiore;Roseto Valfortore;1;1
Daunia Settentrionale;32;Alberona;Carlantino;0;0
Daunia Settentrionale;32;Biccari;Volturino;0;1
Daunia Settentrionale;32;Roseto Valfortore;Serracapriola;0;0
Daunia Settentrionale;32;Volturara Appula;Castelnuovo della Daunia;1;1
Daunia Settentrionale;32;Casalnuovo Monterotaro;Motta Montecorvino;2;1
Daunia Settentrionale;32;Pietramontecorvino;Lucera;0;0
Daunia Settentrionale;32;San Paolo di Civitate;Chieuti;1;1
Daunia Settentrionale;32;Celle di San Vito;Faeto;2;2
Daunia Settentrionale;32;Celenza Valfortore;Casalvecchio di Puglia;1;0
Daunia Settentrionale;32;San Marco la Catola;Torremaggiore;0;1
Daunia Settentrionale;33;Volturino;Casalnuovo Monterotaro;0;0
Daunia Settentrionale;33;Lucera;Volturara Appula;0;2
Daunia Settentrionale;33;Motta Montecorvino;San Marco la Catola;0;0
Daunia Settentrionale;33;Torremaggiore;San Paolo di Civitate;0;1
Daunia Settentrionale;33;Serracapriola;Celle di San Vito;0;1
Daunia Settentrionale;33;Casalvecchio di Puglia;Pietramontecorvino;0;0
Daunia Settentrionale;33;Chieuti;Biccari;0;1
Daunia Settentrionale;33;Carlantino;Celenza Valfortore;0;0
Daunia Settentrionale;33;Castelnuovo della Daunia;Alberona;0;0
Daunia Settentrionale;33;Faeto;Roseto Valfortore;1;1
Daunia Settentrionale;34;Pietramontecorvino;Carlantino;0;1
Daunia Settentrionale;34;Casalnuovo Monterotaro;Faeto;1;1
Daunia Settentrionale;34;Celle di San Vito;Chieuti;1;1
Daunia Settentrionale;34;Alberona;Lucera;1;0
Daunia Settentrionale;34;Celenza Valfortore;Motta Montecorvino;3;0
Daunia Settentrionale;34;San Paolo di Civitate;Castelnuovo della Daunia;0;2
Daunia Settentrionale;34;San Marco la Catola;Serracapriola;1;0
Daunia Settentrionale;34;Roseto Valfortore;Volturino;1;1
Daunia Settentrionale;34;Biccari;Volturara Appula;0;1
Daunia Settentrionale;34;Torremaggiore;Casalvecchio di Puglia;0;1
Daunia Settentrionale;35;Alberona;Casalnuovo Monterotaro;1;2
Daunia Settentrionale;35;Castelnuovo della Daunia;Volturino;2;2
Daunia Settentrionale;35;Lucera;San Marco la Catola;1;0
Daunia Settentrionale;35;Pietramontecorvino;San Paolo di Civitate;0;0
Daunia Settentrionale;35;Motta Montecorvino;Celle di San Vito;1;0
Daunia Settentrionale;35;Serracapriola;Biccari;2;0
Daunia Settentrionale;35;Casalvecchio di Puglia;Faeto;0;1
Daunia Settentrionale;35;Chieuti;Celenza Valfortore;0;0
Daunia Settentrionale;35;Carlantino;Torremaggiore;1;1
Daunia Settentrionale;35;Volturara Appula;Roseto Valfortore;3;0
Daunia Settentrionale;36;Roseto Valfortore;Carlantino;1;1
Daunia Settentrionale;36;San Marco la Catola;Volturara Appula;1;2
Daunia Settentrionale;36;Faeto;Serracapriola;1;0
Daunia Settentrionale;36;Torremaggiore;Castelnuovo della Daunia;1;3
Daunia Settentrionale;36;San Paolo di Civitate;Motta Montecorvino;2;1
Daunia Settentrionale;36;Biccari;Pietramontecorvino;0;1
Daunia Settentrionale;36;Volturino;Lucera;2;2
Daunia Settentrionale;36;Casalnuovo Monterotaro;Chieuti;0;0
Daunia Settentrionale;36;Celle di San Vito;Casalvecchio di Puglia;1;0
Daunia Settentrionale;36;Celenza Valfortore;Alberona;0;0
Daunia Settentrionale;37;Serracapriola;Casalnuovo Monterotaro;0;2
Daunia Settentrionale;37;Casalvecchio di Puglia;Volturino;2;1
Daunia Settentrionale;37;Pietramontecorvino;San Marco la Catola;0;1
Daunia Settentrionale;37;Carlantino;San Paolo di Civitate;0;0
Daunia Settentrionale;37;Alberona;Celle di San Vito;2;1
Daunia Settentrionale;37;Motta Montecorvino;Biccari;0;2
Daunia Settentrionale;37;Castelnuovo della Daunia;Faeto;0;0
Daunia Settentrionale;37;Volturara Appula;Celenza Valfortore;0;0
Daunia Settentrionale;37;Chieuti;Torremaggiore;0;0
Daunia Settentrionale;37;Lucera;Roseto Valfortore;1;0
Daunia Settentrionale;38;San Paolo di Civitate;Alberona;1;1
Daunia Settentrionale;38;Casalnuovo Monterotaro;Volturara Appula;2;3
Daunia Settentrionale;38;Volturino;Serracapriola;2;0
Daunia Settentrionale;38;Biccari;Castelnuovo della Daunia;1;0
Daunia Settentrionale;38;Torremaggiore;Motta Montecorvino;0;1
Daunia Settentrionale;38;Celenza Valfortore;Pietramontecorvino;0;0
Daunia Settentrionale;38;Faeto;Lucera;0;1
Daunia Settentrionale;38;Roseto Valfortore;Chieuti;0;0
Daunia Settentrionale;38;San Marco la Catola;Casalvecchio di Puglia;0;2
Daunia Settentrionale;38;Celle di San Vito;Carlantino;2;1
Daunia Meridionale;1;Accadia;Anzano di Puglia;2;0
Daunia Meridionale;1;Ascoli Satriano;Bovino;0;0
Daunia Meridionale;1;Candela;Carapelle;0;1
Daunia Meridionale;1;Castelluccio dei Sauri;Castelluccio Valmaggiore;0;4
Daunia Meridionale;1;Deliceto;Foggia;0;0
Daunia Meridionale;1;Monteleone di Puglia;Ordona;1;0
Daunia Meridionale;1;Orsara di Puglia;Orta Nova;0;1
Daunia Meridionale;1;Panni;Rocchetta Sant'Antonio;0;1
Daunia Meridionale;1;Sant'Agata di Puglia;Stornara;1;3
Daunia Meridionale;1;Stornarella;Troia;0;1
Daunia Meridionale;2;Carapelle;Sant'Agata di Puglia;3;0
Daunia Meridionale;2;Bovino;Orsara di Puglia;0;0
Daunia Meridionale;2;Orta Nova;Accadia;1;0
Daunia Meridionale;2;Troia;Ascoli Satriano;1;0
Daunia Meridionale;2;Rocchetta Sant'Antonio;Candela;1;0
Daunia Meridionale;2;Ordona;Deliceto;0;1
Daunia Meridionale;2;Castelluccio Valmaggiore;Panni;8;0
Daunia Meridionale;2;Anzano di Puglia;Monteleone di Puglia;0;3
Daunia Meridionale;2;Foggia;Stornarella;3;0
Daunia Meridionale;2;Stornara;Castelluccio dei Sauri;2;0
Daunia Meridionale;3;Sant'Agata di Puglia;Ordona;1;3
Daunia Meridionale;3;Ascoli Satriano;Carapelle;0;2
Daunia Meridionale;3;Stornarella;Castelluccio Valmaggiore;0;6
Daunia Meridionale;3;Panni;Anzano di Puglia;0;1
Daunia Meridionale;3;Orsara di Puglia;Foggia;0;1
Daunia Meridionale;3;Monteleone di Puglia;Bovino;3;0
Daunia Meridionale;3;Deliceto;Troia;0;1
Daunia Meridionale;3;Castelluccio dei Sauri;Rocchetta Sant'Antonio;0;3
Daunia Meridionale;3;Candela;Orta Nova;0;1
Daunia Meridionale;3;Accadia;Stornara;1;0
Daunia Meridionale;4;Rocchetta Sant'Antonio;Sant'Agata di Puglia;1;0
Daunia Meridionale;4;Bovino;Candela;1;0
Daunia Meridionale;4;Carapelle;Deliceto;2;0
Daunia Meridionale;4;Ordona;Ascoli Satriano;0;0
Daunia Meridionale;4;Castelluccio Valmaggiore;Monteleone di Puglia;1;2
Daunia Meridionale;4;Foggia;Accadia;2;0
Daunia Meridionale;4;Stornara;Stornarella;3;0
Daunia Meridionale;4;Orta Nova;Panni;3;0
Daunia Meridionale;4;Anzano di Puglia;Castelluccio dei Sauri;3;1
Daunia Meridionale;4;Troia;Orsara di Puglia;3;0
Daunia Meridionale;5;Monteleone di Puglia;Stornara;1;3
Daunia Meridionale;5;Castelluccio dei Sauri;Carapelle;1;3
Daunia Meridionale;5;Sant'Agata di Puglia;Deliceto;0;3
Daunia Meridionale;5;Orta Nova;Bovino;1;1
Daunia Meridionale;5;Accadia;Ordona;0;0
Daunia Meridionale;5;Orsara di Puglia;Castelluccio Valmaggiore;0;0
Daunia Meridionale;5;Panni;Troia;0;3
Daunia Meridionale;5;Ascoli Satriano;Foggia;0;3
Daunia Meridionale;5;Stornarella;Rocchetta Sant'Antonio;0;2
Daunia Meridionale;5;Candela;Anzano di Puglia;0;2
Daunia Meridionale;6;Bovino;Castelluccio Valmaggiore;2;5
Daunia Meridionale;6;Carapelle;Panni;3;0
Daunia Meridionale;6;Rocchetta Sant'Antonio;Troia;0;2
Daunia Meridionale;6;Ordona;Stornarella;0;0
Daunia Meridionale;6;Deliceto;Ascoli Satriano;2;0
Daunia Meridionale;6;Anzano di Puglia;Orta Nova;1;0
Daunia Meridionale;6;Foggia;Castelluccio dei Sauri;0;0
Daunia Meridionale;6;Candela;Monteleone di Puglia;1;1
Daunia Meridionale;6;Stornara;Orsara di Puglia;1;1
Daunia Meridionale;6;Accadia;Sant'Agata di Puglia;3;1
Daunia Meridionale;7;Ascoli Satriano;Candela;0;2
Daunia Meridionale;7;Stornarella;Accadia;0;1
Daunia Meridionale;7;Troia;Ordona;1;1
Daunia Meridionale;7;Panni;Foggia;0;4
Daunia Meridionale;7;Castelluccio Valmaggiore;Stornara;0;1
Daunia Meridionale;7;Orsara di Puglia;Carapelle;0;3
Daunia Meridionale;7;Monteleone di Puglia;Deliceto;4;4
Daunia Meridionale;7;Anzano di Puglia;Bovino;0;0
Daunia Meridionale;7;Castelluccio dei Sauri;Sant'Agata di Puglia;2;1
Daunia Meridionale;7;Orta Nova;Rocchetta Sant'Antonio;0;0
Daunia Meridionale;8;Ascoli Satriano;Stornarella;0;1
Daunia Meridionale;8;Sant'Agata di Puglia;Monteleone di Puglia;1;3
Daunia Meridionale;8;Carapelle;Orta Nova;2;0
Daunia Meridionale;8;Rocchetta Sant'Antonio;Castelluccio Valmaggiore;1;1
Daunia Meridionale;8;Deliceto;Orsara di Puglia;1;0
Daunia Meridionale;8;Foggia;Anzano di Puglia;0;0
Daunia Meridionale;8;Castelluccio dei Sauri;Bovino;0;1
Daunia Meridionale;8;Candela;Ordona;0;1
Daunia Meridionale;8;Stornara;Troia;0;3
Daunia Meridionale;8;Accadia;Panni;0;0
Daunia Meridionale;9;Castelluccio Valmaggiore;Carapelle;1;0
Daunia Meridionale;9;Bovino;Stornara;0;0
Daunia Meridionale;9;Orsara di Puglia;Sant'Agata di Puglia;2;2
Daunia Meridionale;9;Monteleone di Puglia;Rocchetta Sant'Antonio;1;1
Daunia Meridionale;9;Orta Nova;Castelluccio dei Sauri;2;1
Daunia Meridionale;9;Troia;Accadia;1;2
Daunia Meridionale;9;Anzano di Puglia;Ascoli Satriano;0;0
Daunia Meridionale;9;Stornarella;Candela;0;2
Daunia Meridionale;9;Panni;Deliceto;0;2
Daunia Meridionale;9;Ordona;Foggia;1;2
Daunia Meridionale;10;Ascoli Satriano;Monteleone di Puglia;0;2
Daunia Meridionale;10;Sant'Agata di Puglia;Stornarella;0;0
Daunia Meridionale;10;Carapelle;Ordona;1;0
Daunia Meridionale;10;Rocchetta Sant'Antonio;Bovino;1;0
Daunia Meridionale;10;Castelluccio Valmaggiore;Orta Nova;1;1
Daunia Meridionale;10;Deliceto;Candela;2;0
Daunia Meridionale;10;Foggia;Troia;1;3
Daunia Meridionale;10;Castelluccio dei Sauri;Panni;2;1
Daunia Meridionale;10;Stornara;Anzano di Puglia;2;2
Daunia Meridionale;10;Accadia;Orsara di Puglia;2;0
Daunia Meridionale;11;Bovino;Carapelle;0;0
Daunia Meridionale;11;Troia;Castelluccio Valmaggiore;0;2
Daunia Meridionale;11;Panni;Ascoli Satriano;1;2
Daunia Meridionale;11;Ordona;Orta Nova;1;0
Daunia Meridionale;11;Orsara di Puglia;Stornarella;1;1
Daunia Meridionale;11;Monteleone di Puglia;Castelluccio dei Sauri;1;0
Daunia Meridionale;11;Deliceto;Accadia;0;0
Daunia Meridionale;11;Anzano di Puglia;Rocchetta Sant'Antonio;0;3
Daunia Meridionale;11;Candela;Sant'Agata di Puglia;2;1
Daunia Meridionale;11;Stornara;Foggia;0;1
Daunia Meridionale;12;Bovino;Panni;0;0
Daunia Meridionale;12;Stornarella;Deliceto;1;1
Daunia Meridionale;12;Sant'Agata di Puglia;Ascoli Satriano;1;5
Daunia Meridionale;12;Carapelle;Monteleone di Puglia;1;1
Daunia Meridionale;12;Rocchetta Sant'Antonio;Foggia;0;1
Daunia Meridionale;12;Castelluccio Valmaggiore;Anzano di Puglia;2;0
Daunia Meridionale;12;Orsara di Puglia;Ordona;0;2
Daunia Meridionale;12;Castelluccio dei Sauri;Troia;1;3
Daunia Meridionale;12;Accadia;Candela;1;0
Daunia Meridionale;12;Orta Nova;Stornara;0;2
Daunia Meridionale;13;Ascoli Satriano;Accadia;0;1
Daunia Meridionale;13;Troia;Anzano di Puglia;2;1
Daunia Meridionale;13;Sant'Agata di Puglia;Orta Nova;0;0
Daunia Meridionale;13;Carapelle;Stornarella;1;0
Daunia Meridionale;13;Ordona;Bovino;1;1
Daunia Meridionale;13;Monteleone di Puglia;Orsara di Puglia;1;0
Daunia Meridionale;13;Deliceto;Rocchetta Sant'Antonio;0;1
Daunia Meridionale;13;Foggia;Castelluccio Valmaggiore;1;1
Daunia Meridionale;13;Candela;Castelluccio dei Sauri;1;3
Daunia Meridionale;13;Stornara;Panni;1;1
Daunia Meridionale;14;Bovino;Troia;0;2
Daunia Meridionale;14;Stornarella;Monteleone di Puglia;1;3
Daunia Meridionale;14;Panni;Ordona;0;2
Daunia Meridionale;14;Rocchetta Sant'Antonio;Stornara;1;1
Daunia Meridionale;14;Castelluccio Valmaggiore;Sant'Agata di Puglia;3;0
