Gruppo;Giornata;Casa;Tras;Gol Casa;Gol Tras
Maremma;22;Cingiano;Santa Fiora;0;0
Maremma;22;Monte Argentario;Pitigliano;1;1
Maremma;22;Isola del Giglio;Piancastagnaio;0;2
Maremma;22;Campagnatico;Manciano;0;2
Maremma;22;Scansano;Castell'Azzara;0;0
Maremma;22;Semproniano;Arcidosso;1;1
Maremma;23;Sorano;Campagnatico;2;0
Maremma;23;Castell'Azzara;Isola del Giglio;2;1
Maremma;23;Orbetello;Roccalbenga;0;1
Maremma;23;Capalbio;Grosseto;1;2
Maremma;23;Piancastagnaio;Magliano in Toscana;3;1
Maremma;23;Arcidosso;Monte Argentario;1;1
Maremma;23;Castel del Piano;Semproniano;0;1
Maremma;23;Santa Fiora;Scansano;1;1
Maremma;23;Manciano;Cingiano;1;0
Maremma;24;Semproniano;Piancastagnaio;1;2
Maremma;24;Roccalbenga;Manciano;1;0
Maremma;24;Orbetello;Sorano;0;0
Maremma;24;Isola del Giglio;Scansano;1;0
Maremma;24;Grosseto;Arcidosso;1;1
Maremma;24;Magliano in Toscana;Pitigliano;0;3
Maremma;24;Monte Argentario;Capalbio;0;0
Maremma;24;Campagnatico;Castel del Piano;1;0
Maremma;24;Cingiano;Castell'Azzara;1;0
Maremma;25;Magliano in Toscana;Isola del Giglio;2;2
Maremma;25;Santa Fiora;Roccalbenga;2;1
Maremma;25;Castel del Piano;Grosseto;2;2
Maremma;25;Capalbio;Orbetello;0;0
Maremma;25;Scansano;Cingiano;2;0
Maremma;25;Manciano;Monte Argentario;1;1
Maremma;25;Piancastagnaio;Castell'Azzara;2;0
Maremma;25;Pitigliano;Semproniano;5;1
Maremma;25;Sorano;Arcidosso;1;1
Maremma;26;Castell'Azzara;Capalbio;1;0
Maremma;26;Arcidosso;Castel del Piano;0;0
Maremma;26;Monte Argentario;Santa Fiora;1;0
Maremma;26;Semproniano;Magliano in Toscana;2;1
Maremma;26;Roccalbenga;Pitigliano;2;0
Maremma;26;Orbetello;Piancastagnaio;0;1
Maremma;26;Isola del Giglio;Cingiano;1;2
Maremma;26;Sorano;Manciano;1;1
Maremma;26;Campagnatico;Scansano;0;1
Maremma;27;Castel del Piano;Capalbio;1;4
Maremma;27;Piancastagnaio;Sorano;1;0
Maremma;27;Scansano;Roccalbenga;1;2
Maremma;27;Magliano in Toscana;Campagnatico;1;0
Maremma;27;Pitigliano;Orbetello;1;0
Maremma;27;Cingiano;Monte Argentario;1;0
Maremma;27;Isola del Giglio;Manciano;2;3
Maremma;27;Grosseto;Castell'Azzara;0;1
Maremma;27;Santa Fiora;Arcidosso;0;0
Maremma;28;Roccalbenga;Magliano in Toscana;0;1
Maremma;28;Semproniano;Isola del Giglio;2;1
Maremma;28;Sorano;Pitigliano;1;0
Maremma;28;Campagnatico;Piancastagnaio;0;0
Maremma;28;Manciano;Scansano;1;0
Maremma;28;Capalbio;Cingiano;0;0
Maremma;28;Castell'Azzara;Castel del Piano;1;1
Maremma;28;Orbetello;Santa Fiora;0;3
Maremma;28;Monte Argentario;Grosseto;3;0
Maremma;29;Piancastagnaio;Capalbio;4;1
Maremma;29;Castel del Piano;Sorano;0;2
Maremma;29;Grosseto;Roccalbenga;3;0
Maremma;29;Isola del Giglio;Campagnatico;0;1
Maremma;29;Scansano;Magliano in Toscana;3;2
Maremma;29;Castell'Azzara;Orbetello;1;1
Maremma;29;Santa Fiora;Manciano;1;1
Maremma;29;Cingiano;Semproniano;0;0
Maremma;29;Pitigliano;Arcidosso;0;1
Maremma;30;Roccalbenga;Isola del Giglio;2;3
Maremma;30;Capalbio;Santa Fiora;1;3
Maremma;30;Scansano;Grosseto;1;0
Maremma;30;Castel del Piano;Pitigliano;2;2
Maremma;30;Manciano;Piancastagnaio;1;1
Maremma;30;Arcidosso;Orbetello;1;0
Maremma;30;Campagnatico;Cingiano;0;2
Maremma;30;Sorano;Castell'Azzara;1;1
Maremma;30;Monte Argentario;Semproniano;1;0
Maremma;31;Santa Fiora;Isola del Giglio;2;1
Maremma;31;Orbetello;Castel del Piano;1;1
Maremma;31;Capalbio;Sorano;0;2
Maremma;31;Piancastagnaio;Roccalbenga;0;0
Maremma;31;Monte Argentario;Campagnatico;1;0
Maremma;31;Cingiano;Magliano in Toscana;0;2
Maremma;31;Grosseto;Pitigliano;1;4
Maremma;31;Castell'Azzara;Arcidosso;1;1
Maremma;31;Semproniano;Scansano;0;2
Maremma;32;Arcidosso;Capalbio;2;0
Maremma;32;Scansano;Sorano;1;1
Maremma;32;Castel del Piano;Roccalbenga;1;2
Maremma;32;Isola del Giglio;Grosseto;0;0
Maremma;32;Pitigliano;Piancastagnaio;2;2
Maremma;32;Campagnatico;Orbetello;0;1
Maremma;32;Magliano in Toscana;Monte Argentario;0;0
Maremma;32;Manciano;Castell'Azzara;2;1
Maremma;32;Santa Fiora;Semproniano;2;3
Maremma;33;Piancastagnaio;Castel del Piano;2;2
Maremma;33;Grosseto;Santa Fiora;1;0
Maremma;33;Semproniano;Campagnatico;1;2
Maremma;33;Sorano;Magliano in Toscana;2;1
Maremma;33;Castell'Azzara;Pitigliano;1;1
Maremma;33;Orbetello;Cingiano;0;1
Maremma;33;Capalbio;Manciano;1;1
Maremma;33;Roccalbenga;Arcidosso;2;1
Maremma;33;Monte Argentario;Scansano;0;1
Maremma;34;Pitigliano;Capalbio;1;0
Maremma;34;Isola del Giglio;Monte Argentario;1;1
Maremma;34;Magliano in Toscana;Orbetello;1;2
Maremma;34;Arcidosso;Piancastagnaio;1;0
Maremma;34;Manciano;Grosseto;0;0
Maremma;34;Campagnatico;Roccalbenga;1;0
Maremma;34;Santa Fiora;Sorano;0;1
Maremma;34;Cingiano;Castel del Piano;1;1
Maremma;34;Semproniano;Castell'Azzara;1;2
Maremma;35;Arcidosso;Isola del Giglio;0;0
Maremma;35;Piancastagnaio;Santa Fiora;3;0
Maremma;35;Pitigliano;Campagnatico;3;0
Maremma;35;Grosseto;Magliano in Toscana;0;1
Maremma;35;Sorano;Cingiano;0;0
Maremma;35;Castell'Azzara;Monte Argentario;0;1
Maremma;35;Orbetello;Manciano;0;0
Maremma;35;Capalbio;Semproniano;2;1
Maremma;35;Castel del Piano;Scansano;2;0
Maremma;36;Scansano;Capalbio;2;0
Maremma;36;Santa Fiora;Castel del Piano;1;0
Maremma;36;Monte Argentario;Sorano;1;1
Maremma;36;Semproniano;Roccalbenga;1;2
Maremma;36;Campagnatico;Grosseto;0;1
Maremma;36;Cingiano;Pitigliano;0;0
Maremma;36;Isola del Giglio;Orbetello;0;0
Maremma;36;Magliano in Toscana;Castell'Azzara;0;0
Maremma;36;Manciano;Arcidosso;3;2
Maremma;37;Sorano;Isola del Giglio;2;1
Maremma;37;Pitigliano;Santa Fiora;3;0
Maremma;37;Capalbio;Campagnatico;2;1
Maremma;37;Arcidosso;Magliano in Toscana;3;1
Maremma;37;Grosseto;Cingiano;2;1
Maremma;37;Roccalbenga;Monte Argentario;0;2
Maremma;37;Castel del Piano;Manciano;0;0
Maremma;37;Orbetello;Semproniano;0;1
Maremma;37;Piancastagnaio;Scansano;0;0
Maremma;38;Campagnatico;Arcidosso;0;2
Maremma;38;Isola del Giglio;Castel del Piano;0;0
Maremma;38;Cingiano;Roccalbenga;1;1
Maremma;38;Semproniano;Grosseto;0;0
Maremma;38;Manciano;Pitigliano;0;1
Maremma;38;Monte Argentario;Piancastagnaio;0;0
Maremma;38;Scansano;Orbetello;2;0
Maremma;38;Santa Fiora;Castell'Azzara;1;0
Maremma;38;Magliano in Toscana;Capalbio;1;1
ChinaTown;1;Agliana;Lamporecchio;1;1
ChinaTown;1;Barberino di Mugello;Campi Bisenzio;1;2
ChinaTown;1;Cantagallo;Sesto Fiorentino;0;1
ChinaTown;1;Montale;Carmignano;2;0
ChinaTown;1;Montemurlo;Poggio a Caiano;0;1
ChinaTown;1;Pistoia;Quarrata;1;1
ChinaTown;1;Sambuca Pistoiese;Firenze;1;0
ChinaTown;1;Vaglia;Signa;2;2
ChinaTown;1;Vaiano;Vernio;1;1
ChinaTown;1;Calenzano;Prato;0;2
ChinaTown;2;Sesto Fiorentino;Vaiano;1;0
ChinaTown;2;Campi Bisenzio;Sambuca Pistoiese;1;0
ChinaTown;2;Firenze;Agliana;0;0
ChinaTown;2;Prato;Barberino di Mugello;4;0
ChinaTown;2;Signa;Cantagallo;1;0
ChinaTown;2;Quarrata;Montemurlo;1;1
ChinaTown;2;Carmignano;Vaglia;1;0
ChinaTown;2;Lamporecchio;Pistoia;1;2
ChinaTown;2;Poggio a Caiano;Calenzano;2;0
ChinaTown;2;Vernio;Montale;0;2
ChinaTown;3;Vaiano;Quarrata;0;3
ChinaTown;3;Barberino di Mugello;Sesto Fiorentino;0;3
ChinaTown;3;Calenzano;Carmignano;2;1
ChinaTown;3;Vaglia;Lamporecchio;1;0
ChinaTown;3;Sambuca Pistoiese;Poggio a Caiano;0;0
ChinaTown;3;Pistoia;Campi Bisenzio;0;0
ChinaTown;3;Montemurlo;Prato;0;5
ChinaTown;3;Montale;Signa;2;0
ChinaTown;3;Cantagallo;Firenze;1;2
ChinaTown;3;Agliana;Vernio;1;0
ChinaTown;4;Signa;Vaiano;2;2
ChinaTown;4;Campi Bisenzio;Cantagallo;0;0
ChinaTown;4;Sesto Fiorentino;Montemurlo;1;0
ChinaTown;4;Quarrata;Barberino di Mugello;2;1
ChinaTown;4;Carmignano;Pistoia;0;2
ChinaTown;4;Poggio a Caiano;Agliana;2;1
ChinaTown;4;Vernio;Calenzano;1;2
ChinaTown;4;Firenze;Vaglia;2;1
ChinaTown;4;Lamporecchio;Montale;0;3
ChinaTown;4;Prato;Sambuca Pistoiese;1;1
ChinaTown;5;Pistoia;Vernio;1;0
ChinaTown;5;Montale;Sesto Fiorentino;1;0
ChinaTown;5;Vaiano;Montemurlo;1;2
ChinaTown;5;Firenze;Campi Bisenzio;0;0
ChinaTown;5;Agliana;Quarrata;0;0
ChinaTown;5;Sambuca Pistoiese;Carmignano;1;1
ChinaTown;5;Vaglia;Prato;0;1
ChinaTown;5;Barberino di Mugello;Poggio a Caiano;0;0
ChinaTown;5;Calenzano;Signa;2;3
ChinaTown;5;Cantagallo;Lamporecchio;1;0
ChinaTown;6;Campi Bisenzio;Carmignano;1;0
ChinaTown;6;Sesto Fiorentino;Vaglia;0;3
ChinaTown;6;Signa;Prato;0;3
ChinaTown;6;Quarrata;Calenzano;1;0
ChinaTown;6;Montemurlo;Barberino di Mugello;4;3
ChinaTown;6;Lamporecchio;Firenze;1;3
ChinaTown;6;Poggio a Caiano;Montale;0;2
ChinaTown;6;Cantagallo;Pistoia;0;1
ChinaTown;6;Vernio;Sambuca Pistoiese;0;1
ChinaTown;6;Agliana;Vaiano;0;1
ChinaTown;7;Barberino di Mugello;Cantagallo;0;0
ChinaTown;7;Calenzano;Agliana;2;2
ChinaTown;7;Prato;Quarrata;2;0
ChinaTown;7;Vaglia;Poggio a Caiano;2;1
ChinaTown;7;Carmignano;Vernio;1;0
ChinaTown;7;Sambuca Pistoiese;Sesto Fiorentino;0;0
ChinaTown;7;Pistoia;Montemurlo;1;0
ChinaTown;7;Lamporecchio;Campi Bisenzio;0;0
ChinaTown;7;Montale;Vaiano;3;0
ChinaTown;7;Firenze;Signa;1;1
ChinaTown;8;Barberino di Mugello;Calenzano;1;2
ChinaTown;8;Vaiano;Pistoia;1;1
ChinaTown;8;Sesto Fiorentino;Firenze;0;1
ChinaTown;8;Signa;Carmignano;4;1
ChinaTown;8;Montemurlo;Sambuca Pistoiese;0;2
ChinaTown;8;Poggio a Caiano;Lamporecchio;2;1
ChinaTown;8;Montale;Campi Bisenzio;0;0
ChinaTown;8;Cantagallo;Quarrata;1;0
ChinaTown;8;Vernio;Prato;0;1
ChinaTown;8;Agliana;Vaglia;0;1
ChinaTown;9;Carmignano;Sesto Fiorentino;0;1
ChinaTown;9;Campi Bisenzio;Vernio;1;0
ChinaTown;9;Sambuca Pistoiese;Vaiano;3;1
ChinaTown;9;Pistoia;Signa;3;1
ChinaTown;9;Firenze;Montale;0;1
ChinaTown;9;Prato;Agliana;1;0
ChinaTown;9;Lamporecchio;Barberino di Mugello;1;1
ChinaTown;9;Calenzano;Cantagallo;0;1
ChinaTown;9;Vaglia;Montemurlo;4;0
ChinaTown;9;Quarrata;Poggio a Caiano;1;3
ChinaTown;10;Barberino di Mugello;Pistoia;1;0
ChinaTown;10;Vaiano;Calenzano;3;2
ChinaTown;10;Sesto Fiorentino;Quarrata;2;0
ChinaTown;10;Signa;Campi Bisenzio;0;2
ChinaTown;10;Carmignano;Firenze;0;1
ChinaTown;10;Montemurlo;Cantagallo;2;1
ChinaTown;10;Poggio a Caiano;Prato;0;3
ChinaTown;10;Montale;Vaglia;3;1
ChinaTown;10;Vernio;Lamporecchio;1;0
ChinaTown;10;Agliana;Sambuca Pistoiese;0;0
ChinaTown;11;Campi Bisenzio;Sesto Fiorentino;0;1
ChinaTown;11;Prato;Carmignano;2;0
ChinaTown;11;Vaglia;Barberino di Mugello;1;0
ChinaTown;11;Quarrata;Firenze;0;1
ChinaTown;11;Sambuca Pistoiese;Calenzano;0;0
ChinaTown;11;Pistoia;Montale;0;2
ChinaTown;11;Montemurlo;Agliana;3;3
ChinaTown;11;Lamporecchio;Signa;0;1
ChinaTown;11;Cantagallo;Vaiano;0;0
ChinaTown;11;Vernio;Poggio a Caiano;4;1
ChinaTown;12;Campi Bisenzio;Vaglia;2;0
ChinaTown;12;Calenzano;Montemurlo;2;0
ChinaTown;12;Vaiano;Barberino di Mugello;1;1
ChinaTown;12;Sesto Fiorentino;Pistoia;2;1
ChinaTown;12;Signa;Poggio a Caiano;2;2
ChinaTown;12;Carmignano;Lamporecchio;1;0
ChinaTown;12;Sambuca Pistoiese;Quarrata;0;0
ChinaTown;12;Montale;Prato;0;1
ChinaTown;12;Agliana;Cantagallo;0;0
ChinaTown;12;Firenze;Vernio;0;1
ChinaTown;13;Barberino di Mugello;Agliana;0;2
ChinaTown;13;Prato;Lamporecchio;0;0
ChinaTown;13;Vaiano;Firenze;0;1
ChinaTown;13;Sesto Fiorentino;Calenzano;0;2
ChinaTown;13;Quarrata;Campi Bisenzio;0;0
ChinaTown;13;Pistoia;Sambuca Pistoiese;0;1
ChinaTown;13;Montemurlo;Signa;3;0
ChinaTown;13;Poggio a Caiano;Carmignano;0;1
ChinaTown;13;Cantagallo;Montale;0;0
ChinaTown;13;Vernio;Vaglia;0;0
ChinaTown;14;Campi Bisenzio;Prato;0;0
ChinaTown;14;Calenzano;Pistoia;0;1
ChinaTown;14;Vaglia;Quarrata;0;2
ChinaTown;14;Signa;Vernio;1;1
ChinaTown;14;Carmignano;Vaiano;0;5
ChinaTown;14;Sambuca Pistoiese;Cantagallo;0;0
ChinaTown;14;Lamporecchio;Montemurlo;1;1
ChinaTown;14;Montale;Barberino di Mugello;2;0
ChinaTown;14;Agliana;Sesto Fiorentino;1;0
ChinaTown;14;Firenze;Poggio a Caiano;2;0
ChinaTown;15;Barberino di Mugello;Sambuca Pistoiese;1;1
ChinaTown;15;Poggio a Caiano;Campi Bisenzio;0;3
ChinaTown;15;Montemurlo;Carmignano;0;2
ChinaTown;15;Pistoia;Agliana;1;0
ChinaTown;15;Quarrata;Montale;0;2
ChinaTown;15;Sesto Fiorentino;Signa;2;0
ChinaTown;15;Vaiano;Vaglia;0;1
ChinaTown;15;Prato;Firenze;1;1
ChinaTown;15;Calenzano;Lamporecchio;0;1
ChinaTown;15;Cantagallo;Vernio;0;0
ChinaTown;16;Campi Bisenzio;Agliana;1;0
ChinaTown;16;Prato;Sesto Fiorentino;0;0
ChinaTown;16;Vaglia;Pistoia;1;1
ChinaTown;16;Signa;Sambuca Pistoiese;1;0
ChinaTown;16;Carmignano;Quarrata;1;1
ChinaTown;16;Lamporecchio;Vaiano;0;0
ChinaTown;16;Poggio a Caiano;Cantagallo;1;0
ChinaTown;16;Montale;Montemurlo;3;0
ChinaTown;16;Vernio;Barberino di Mugello;3;0
ChinaTown;16;Firenze;Calenzano;1;2
ChinaTown;17;Barberino di Mugello;Firenze;2;1
ChinaTown;17;Calenzano;Vaglia;2;1
ChinaTown;17;Vaiano;Poggio a Caiano;0;0
ChinaTown;17;Sesto Fiorentino;Vernio;0;2
ChinaTown;17;Quarrata;Signa;1;1
ChinaTown;17;Sambuca Pistoiese;Lamporecchio;0;0
ChinaTown;17;Pistoia;Prato;1;2
ChinaTown;17;Montemurlo;Campi Bisenzio;1;2
ChinaTown;17;Cantagallo;Carmignano;3;0
ChinaTown;17;Agliana;Montale;0;2
ChinaTown;18;Campi Bisenzio;Vaiano;2;0
ChinaTown;18;Prato;Cantagallo;2;0
ChinaTown;18;Vaglia;Sambuca Pistoiese;1;0
ChinaTown;18;Signa;Barberino di Mugello;4;0
ChinaTown;18;Carmignano;Agliana;2;1
ChinaTown;18;Lamporecchio;Quarrata;0;1
ChinaTown;18;Poggio a Caiano;Sesto Fiorentino;0;3
ChinaTown;18;Montale;Calenzano;0;0
ChinaTown;18;Vernio;Montemurlo;2;1
ChinaTown;18;Firenze;Pistoia;1;1
ChinaTown;19;Agliana;Signa;3;0
ChinaTown;19;Calenzano;Campi Bisenzio;0;1
ChinaTown;19;Vaiano;Prato;0;4
ChinaTown;19;Sesto Fiorentino;Lamporecchio;0;0
ChinaTown;19;Quarrata;Vernio;1;2
ChinaTown;19;Sambuca Pistoiese;Montale;1;1
ChinaTown;19;Pistoia;Poggio a Caiano;1;1
ChinaTown;19;Montemurlo;Firenze;1;3
ChinaTown;19;Cantagallo;Vaglia;1;2
ChinaTown;19;Barberino di Mugello;Carmignano;0;0
ChinaTown;20;Lamporecchio;Agliana;0;0
ChinaTown;20;Campi Bisenzio;Barberino di Mugello;2;1
ChinaTown;20;Sesto Fiorentino;Cantagallo;1;0
ChinaTown;20;Carmignano;Montale;0;3
ChinaTown;20;Poggio a Caiano;Montemurlo;0;2
ChinaTown;20;Quarrata;Pistoia;0;0
ChinaTown;20;Firenze;Sambuca Pistoiese;0;0
ChinaTown;20;Signa;Vaglia;0;1
ChinaTown;20;Vernio;Vaiano;2;1
ChinaTown;20;Prato;Calenzano;0;1
ChinaTown;21;Vaiano;Sesto Fiorentino;1;2
ChinaTown;21;Sambuca Pistoiese;Campi Bisenzio;0;0
ChinaTown;21;Agliana;Firenze;1;0
ChinaTown;21;Barberino di Mugello;Prato;0;0
ChinaTown;21;Cantagallo;Signa;1;0
ChinaTown;21;Montemurlo;Quarrata;2;3
ChinaTown;21;Vaglia;Carmignano;3;0
ChinaTown;21;Pistoia;Lamporecchio;2;0
ChinaTown;21;Calenzano;Poggio a Caiano;2;2
ChinaTown;21;Montale;Vernio;2;0
ChinaTown;22;Quarrata;Vaiano;2;1
ChinaTown;22;Sesto Fiorentino;Barberino di Mugello;0;1
ChinaTown;22;Carmignano;Calenzano;0;1
ChinaTown;22;Lamporecchio;Vaglia;0;0
ChinaTown;22;Poggio a Caiano;Sambuca Pistoiese;0;2
ChinaTown;22;Campi Bisenzio;Pistoia;0;0
ChinaTown;22;Prato;Montemurlo;2;0
ChinaTown;22;Signa;Montale;0;2
ChinaTown;22;Firenze;Cantagallo;0;1
ChinaTown;22;Vernio;Agliana;0;1
ChinaTown;23;Vaiano;Signa;0;0
ChinaTown;23;Cantagallo;Campi Bisenzio;0;2
ChinaTown;23;Montemurlo;Sesto Fiorentino;1;3
ChinaTown;23;Barberino di Mugello;Quarrata;0;2
ChinaTown;23;Pistoia;Carmignano;0;0
ChinaTown;23;Agliana;Poggio a Caiano;0;3
ChinaTown;23;Calenzano;Vernio;0;0
ChinaTown;23;Vaglia;Firenze;0;1
ChinaTown;23;Montale;Lamporecchio;1;0
ChinaTown;23;Sambuca Pistoiese;Prato;0;1
ChinaTown;24;Vernio;Pistoia;1;2
ChinaTown;24;Sesto Fiorentino;Montale;1;2
ChinaTown;24;Montemurlo;Vaiano;1;1
ChinaTown;24;Campi Bisenzio;Firenze;0;1
ChinaTown;24;Quarrata;Agliana;1;2
ChinaTown;24;Carmignano;Sambuca Pistoiese;0;2
ChinaTown;24;Prato;Vaglia;1;0
ChinaTown;24;Poggio a Caiano;Barberino di Mugello;3;0
ChinaTown;24;Signa;Calenzano;0;0
ChinaTown;24;Lamporecchio;Cantagallo;1;1
ChinaTown;25;Carmignano;Campi Bisenzio;0;3
ChinaTown;25;Vaglia;Sesto Fiorentino;0;5
ChinaTown;25;Prato;Signa;1;1
ChinaTown;25;Calenzano;Quarrata;1;2
ChinaTown;25;Barberino di Mugello;Montemurlo;2;3
ChinaTown;25;Firenze;Lamporecchio;1;0
ChinaTown;25;Montale;Poggio a Caiano;4;2
ChinaTown;25;Pistoia;Cantagallo;0;1
ChinaTown;25;Sambuca Pistoiese;Vernio;0;3
ChinaTown;25;Vaiano;Agliana;1;1
ChinaTown;26;Cantagallo;Barberino di Mugello;0;0
ChinaTown;26;Agliana;Calenzano;2;3
ChinaTown;26;Quarrata;Prato;2;1
ChinaTown;26;Poggio a Caiano;Vaglia;1;2
ChinaTown;26;Vernio;Carmignano;0;2
ChinaTown;26;Sesto Fiorentino;Sambuca Pistoiese;0;1
ChinaTown;26;Montemurlo;Pistoia;0;2
ChinaTown;26;Campi Bisenzio;Lamporecchio;1;0
ChinaTown;26;Vaiano;Montale;2;1
ChinaTown;26;Signa;Firenze;1;1
ChinaTown;27;Calenzano;Barberino di Mugello;2;1
ChinaTown;27;Pistoia;Vaiano;1;1
ChinaTown;27;Firenze;Sesto Fiorentino;1;3
ChinaTown;27;Carmignano;Signa;0;0
ChinaTown;27;Sambuca Pistoiese;Montemurlo;2;0
ChinaTown;27;Lamporecchio;Poggio a Caiano;2;0
ChinaTown;27;Campi Bisenzio;Montale;2;0
ChinaTown;27;Quarrata;Cantagallo;0;1
ChinaTown;27;Prato;Vernio;2;1
ChinaTown;27;Vaglia;Agliana;1;1
ChinaTown;28;Sesto Fiorentino;Carmignano;0;0
ChinaTown;28;Vernio;Campi Bisenzio;1;0
ChinaTown;28;Vaiano;Sambuca Pistoiese;0;1
ChinaTown;28;Signa;Pistoia;0;0
ChinaTown;28;Montale;Firenze;0;1
ChinaTown;28;Agliana;Prato;0;1
ChinaTown;28;Barberino di Mugello;Lamporecchio;0;0
ChinaTown;28;Cantagallo;Calenzano;1;1
ChinaTown;28;Montemurlo;Vaglia;1;1
ChinaTown;28;Poggio a Caiano;Quarrata;1;1
ChinaTown;29;Pistoia;Barberino di Mugello;0;1
ChinaTown;29;Calenzano;Vaiano;2;0
ChinaTown;29;Quarrata;Sesto Fiorentino;0;1
ChinaTown;29;Campi Bisenzio;Signa;1;0
ChinaTown;29;Firenze;Carmignano;0;0
ChinaTown;29;Cantagallo;Montemurlo;1;1
ChinaTown;29;Prato;Poggio a Caiano;0;3
ChinaTown;29;Vaglia;Montale;2;0
ChinaTown;29;Lamporecchio;Vernio;1;2
ChinaTown;29;Sambuca Pistoiese;Agliana;0;0
ChinaTown;30;Sesto Fiorentino;Campi Bisenzio;1;1
ChinaTown;30;Carmignano;Prato;1;1
ChinaTown;30;Barberino di Mugello;Vaglia;1;2
ChinaTown;30;Firenze;Quarrata;0;1
ChinaTown;30;Calenzano;Sambuca Pistoiese;1;1
ChinaTown;30;Montale;Pistoia;0;0
ChinaTown;30;Agliana;Montemurlo;3;2
ChinaTown;30;Signa;Lamporecchio;0;3
ChinaTown;30;Vaiano;Cantagallo;0;3
ChinaTown;30;Poggio a Caiano;Vernio;1;1
ChinaTown;31;Vaglia;Campi Bisenzio;0;1
ChinaTown;31;Montemurlo;Calenzano;0;2
ChinaTown;31;Barberino di Mugello;Vaiano;1;1
ChinaTown;31;Pistoia;Sesto Fiorentino;0;1
ChinaTown;31;Poggio a Caiano;Signa;1;0
ChinaTown;31;Lamporecchio;Carmignano;0;0
ChinaTown;31;Quarrata;Sambuca Pistoiese;0;0
ChinaTown;31;Prato;Montale;1;2
ChinaTown;31;Cantagallo;Agliana;1;0
ChinaTown;31;Vernio;Firenze;2;1
ChinaTown;32;Agliana;Barberino di Mugello;0;0
ChinaTown;32;Lamporecchio;Prato;0;1
ChinaTown;32;Firenze;Vaiano;0;1
ChinaTown;32;Calenzano;Sesto Fiorentino;0;3
ChinaTown;32;Campi Bisenzio;Quarrata;3;0
ChinaTown;32;Sambuca Pistoiese;Pistoia;0;1
ChinaTown;32;Signa;Montemurlo;0;0
ChinaTown;32;Carmignano;Poggio a Caiano;1;2
ChinaTown;32;Montale;Cantagallo;1;0
ChinaTown;32;Vaglia;Vernio;1;1
ChinaTown;33;Prato;Campi Bisenzio;0;0
ChinaTown;33;Pistoia;Calenzano;0;0
ChinaTown;33;Quarrata;Vaglia;2;1
ChinaTown;33;Vernio;Signa;1;0
ChinaTown;33;Vaiano;Carmignano;0;0
ChinaTown;33;Cantagallo;Sambuca Pistoiese;0;1
ChinaTown;33;Montemurlo;Lamporecchio;2;2
ChinaTown;33;Barberino di Mugello;Montale;1;2
ChinaTown;33;Sesto Fiorentino;Agliana;1;2
ChinaTown;33;Poggio a Caiano;Firenze;1;3
ChinaTown;34;Sambuca Pistoiese;Barberino di Mugello;0;1
ChinaTown;34;Campi Bisenzio;Poggio a Caiano;1;1
ChinaTown;34;Carmignano;Montemurlo;1;2
ChinaTown;34;Agliana;Pistoia;0;1
ChinaTown;34;Montale;Quarrata;0;1
ChinaTown;34;Signa;Sesto Fiorentino;1;1
ChinaTown;34;Vaglia;Vaiano;0;2
ChinaTown;34;Firenze;Prato;2;0
ChinaTown;34;Lamporecchio;Calenzano;0;1
ChinaTown;34;Vernio;Cantagallo;0;0
ChinaTown;35;Agliana;Campi Bisenzio;1;0
ChinaTown;35;Sesto Fiorentino;Prato;3;0
ChinaTown;35;Pistoia;Vaglia;1;2
ChinaTown;35;Sambuca Pistoiese;Signa;0;0
ChinaTown;35;Quarrata;Carmignano;1;1
ChinaTown;35;Vaiano;Lamporecchio;1;0
ChinaTown;35;Cantagallo;Poggio a Caiano;1;2
ChinaTown;35;Montemurlo;Montale;2;4
ChinaTown;35;Barberino di Mugello;Vernio;0;1
ChinaTown;35;Calenzano;Firenze;2;0
ChinaTown;36;Firenze;Barberino di Mugello;2;0
ChinaTown;36;Vaglia;Calenzano;3;2
ChinaTown;36;Poggio a Caiano;Vaiano;3;0
ChinaTown;36;Vernio;Sesto Fiorentino;0;2
ChinaTown;36;Signa;Quarrata;2;1
ChinaTown;36;Lamporecchio;Sambuca Pistoiese;0;0
ChinaTown;36;Prato;Pistoia;1;0
ChinaTown;36;Campi Bisenzio;Montemurlo;1;0
ChinaTown;36;Carmignano;Cantagallo;2;0
ChinaTown;36;Montale;Agliana;1;1
ChinaTown;37;Vaiano;Campi Bisenzio;0;1
ChinaTown;37;Cantagallo;Prato;0;0
ChinaTown;37;Sambuca Pistoiese;Vaglia;1;1
ChinaTown;37;Barberino di Mugello;Signa;1;0
ChinaTown;37;Agliana;Carmignano;0;0
ChinaTown;37;Quarrata;Lamporecchio;0;1
ChinaTown;37;Sesto Fiorentino;Poggio a Caiano;1;0
ChinaTown;37;Calenzano;Montale;0;2
ChinaTown;37;Montemurlo;Vernio;1;4
ChinaTown;37;Pistoia;Firenze;2;2
ChinaTown;38;Signa;Agliana;0;1
ChinaTown;38;Campi Bisenzio;Calenzano;1;0
ChinaTown;38;Prato;Vaiano;1;0
ChinaTown;38;Lamporecchio;Sesto Fiorentino;0;1
ChinaTown;38;Vernio;Quarrata;0;0
ChinaTown;38;Montale;Sambuca Pistoiese;0;1
ChinaTown;38;Poggio a Caiano;Pistoia;1;3
ChinaTown;38;Firenze;Montemurlo;2;2
ChinaTown;38;Vaglia;Cantagallo;1;1
ChinaTown;38;Carmignano;Barberino di Mugello;1;1
